Iteration	Posterior	Likelihood	Prior	alpha_morpho	branch_rates	diversification	extinction_rate	fossil_samp_rate	num_samp_anc	origin_time	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	speciation_rate	turnover
7750	-10946.29	-9084.739	-1861.547	1.63527	0.001506895	-0.0006452986	0.02844215	0.0193773	10	538.8152	0.245483	0.609626	1.05747	2.08742	0.02779685	1.023215
7760	-10945.19	-9087.408	-1857.784	1.691709	0.001503883	0.001039078	0.02617577	0.0170272	12	525.0863	0.253477	0.61764	1.05994	2.06894	0.02721484	0.9618195
7770	-10945.53	-9092.137	-1853.391	1.890942	0.001483633	0.004950813	0.02532783	0.0144542	12	528.48	0.279899	0.642892	1.067	2.0102	0.03027865	0.8364916
7780	-10936.93	-9086.973	-1849.955	1.689442	0.001543834	0.003614324	0.02862114	0.01686486	12	533.428	0.25316	0.617326	1.05985	2.06966	0.03223546	0.8878774
7790	-10940.34	-9091.477	-1848.864	1.865281	0.00154398	0.001028001	0.02610763	0.01681102	11	536.1057	0.276645	0.639878	1.06622	2.01726	0.02713563	0.9621162
7800	-10946.97	-9083.94	-1863.027	1.732883	0.001468062	0.002218715	0.02785314	0.0181675	9	539.5491	0.259162	0.623229	1.0616	2.05601	0.03007186	0.9262196
7810	-10943.88	-9084.376	-1859.504	2.202854	0.001512391	0.002497965	0.02487592	0.0167627	10	533.8927	0.316344	0.674985	1.07433	1.93435	0.02737388	0.9087464
7820	-10950.08	-9079.005	-1871.076	1.521582	0.001303391	-0.0001942199	0.024932	0.01833404	8	537.7963	0.228637	0.59211	1.05166	2.12759	0.02473778	1.007851
7830	-10949.54	-9079.314	-1870.224	1.932576	0.001496202	-0.0006869608	0.02926869	0.01767924	8	533.8066	0.285091	0.647647	1.06821	1.99905	0.02858173	1.024035
7840	-10956.32	-9085.173	-1871.145	2.054487	0.001507974	-0.0007835483	0.02619011	0.01632004	9	525.7429	0.299693	0.660685	1.0713	1.96833	0.02540656	1.03084
7850	-10942.04	-9081.77	-1860.267	1.770591	0.001536999	0.004354899	0.02838516	0.0169645	10	535.5484	0.264263	0.628169	1.06303	2.04454	0.03274006	0.8669856
7860	-10938.73	-9088.981	-1849.748	1.920012	0.001558202	0.002468118	0.02589417	0.01778029	9	538.7265	0.283536	0.646229	1.06785	2.00238	0.02836229	0.9129789
7870	-10947.29	-9090.862	-1856.428	1.869	0.001624163	4.650485e-06	0.03193326	0.01660737	7	538.4072	0.277119	0.640319	1.06634	2.01622	0.03193791	0.9998544
7880	-10958.18	-9098.51	-1859.674	1.853337	0.00155203	0.003970755	0.02995309	0.01638935	5	532.8909	0.275116	0.638453	1.06585	2.02059	0.03392384	0.8829509
7890	-10954.2	-9092.796	-1861.399	1.860644	0.001512133	0.0005786697	0.02737275	0.01690531	6	537.6178	0.276052	0.639326	1.06608	2.01854	0.02795142	0.9792973
7900	-10932.42	-9085.004	-1847.412	2.28057	0.001584602	0.004159982	0.02798846	0.01716104	9	537.1598	0.324614	0.681878	1.07565	1.91786	0.03214844	0.8706008
7910	-10930.43	-9092.071	-1838.355	2.043054	0.001640781	-0.001423291	0.03029116	0.0157963	10	537.8261	0.298361	0.659515	1.07103	1.97109	0.02886787	1.049304
7920	-10927.27	-9094.22	-1833.054	2.171415	0.001540721	0.003114194	0.02806972	0.01753677	11	531.156	0.312912	0.672086	1.07374	1.94126	0.03118391	0.9001346
7930	-10943.91	-9084.699	-1859.212	2.707576	0.001606623	0.001231211	0.02430443	0.01798759	9	533.5564	0.365293	0.713934	1.08063	1.84014	0.02553564	0.9517846
7940	-10954.58	-9096.063	-1858.521	1.995106	0.00139201	-0.0003205949	0.03399197	0.01653082	9	538.7169	0.29269	0.654492	1.06987	1.98295	0.03367137	1.009521
7950	-10948.88	-9091.808	-1857.076	1.852967	0.001567885	0.001086681	0.03495172	0.01618061	9	537.6349	0.275068	0.638409	1.06583	2.02069	0.0360384	0.9698466
7960	-10945.77	-9093.539	-1852.23	2.051702	0.001508949	-9.780311e-05	0.03209786	0.01484127	9	534.1652	0.299369	0.660401	1.07123	1.969	0.03200006	1.003056
7970	-10955.05	-9097.332	-1857.713	1.801714	0.001542009	0.003118855	0.03061642	0.01553126	6	520.3465	0.268399	0.632124	1.06413	2.03535	0.03373527	0.9075491
7980	-10930.2	-9094.878	-1835.327	1.923343	0.001449288	0.0003100908	0.02737928	0.01961885	12	532.9564	0.283949	0.646606	1.06795	2.0015	0.02768937	0.9888011
7990	-10928.77	-9091.233	-1837.535	1.915112	0.001635508	-0.0006045203	0.02909869	0.01674131	12	527.9981	0.282927	0.645672	1.06771	2.00369	0.02849417	1.021216
8000	-10943.37	-9101.798	-1841.573	1.763917	0.001641128	-0.0007970477	0.02791773	0.01644782	12	527.483	0.263367	0.627306	1.06278	2.04655	0.02712069	1.029389
8010	-10938.33	-9098.74	-1839.59	2.081875	0.001574594	-0.001637776	0.03090385	0.01638721	11	534.8478	0.302856	0.663447	1.07191	1.96179	0.02926607	1.055962
8020	-10932.28	-9081.398	-1850.884	2.414254	0.001504175	0.002015452	0.02252755	0.01800092	10	538.9592	0.338173	0.692892	1.07758	1.89135	0.024543	0.9178808
8030	-10930.17	-9082.015	-1848.151	1.823659	0.001443801	0.001225445	0.02892296	0.01562539	10	538.3615	0.271276	0.634849	1.06488	2.029	0.03014841	0.9593529
8040	-10939.29	-9084.522	-1854.766	2.068969	0.001579539	0.00103433	0.03333928	0.01717679	8	529.6346	0.301371	0.662153	1.07162	1.96485	0.03437361	0.9699092
8050	-10955.07	-9089.676	-1865.392	2.743971	0.001496297	0.001673826	0.02470977	0.01661661	7	527.6053	0.368431	0.716289	1.08092	1.83436	0.02638359	0.9365581
8060	-10937.84	-9083.706	-1854.136	2.212502	0.001527297	0.002947947	0.02492393	0.01785827	10	532.8023	0.317387	0.675862	1.0745	1.93225	0.02787187	0.8942322
8070	-10945.17	-9092.226	-1852.942	2.322819	0.001520664	0.0004133127	0.02941297	0.01947098	9	536.4713	0.328988	0.685469	1.07631	1.90924	0.02982628	0.9861427
8080	-10949.89	-9098.642	-1851.244	1.919885	0.001502245	0.005264571	0.02696243	0.01689151	9	529.2005	0.28352	0.646215	1.06785	2.00242	0.032227	0.836641
8090	-10940.62	-9084.24	-1856.384	2.300552	0.001515607	0.0005810363	0.03389439	0.0151641	9	529.5824	0.326693	0.683589	1.07597	1.91375	0.03447543	0.9831464
8100	-10954.11	-9094.259	-1859.854	1.701559	0.001579423	-0.0002655293	0.03497486	0.01551466	7	534.8351	0.254848	0.618996	1.06035	2.0658	0.03470933	1.00765
8110	-10966.38	-9103.544	-1862.833	1.713222	0.001539179	0.004384608	0.02741503	0.01530331	7	539.0237	0.256462	0.620586	1.06083	2.06213	0.03179964	0.8621177
8120	-10939.92	-9092.912	-1847.008	2.20284	0.001610958	0.002012465	0.03113067	0.01962737	9	524.2073	0.316342	0.674984	1.07433	1.93435	0.03314313	0.9392796
8130	-10948.18	-9102.115	-1846.06	1.961966	0.0016091	0.0004844808	0.02656563	0.02060734	10	529.9201	0.288692	0.650907	1.06901	1.99139	0.02705011	0.9820895
8140	-10957.53	-9103.893	-1853.634	2.520953	0.001537602	0.001463127	0.02966436	0.01723797	8	520.9607	0.348434	0.701003	1.07886	1.8717	0.03112749	0.9529957
8150	-10954.11	-9097.384	-1856.73	2.122068	0.001546853	0.001875886	0.03163968	0.0156147	8	515.9612	0.307423	0.667397	1.07276	1.95242	0.03351556	0.9440294
8160	-10979.03	-9120.185	-1858.843	1.774276	0.001762696	0.001015924	0.02125901	0.01802333	8	518.6921	0.264756	0.628643	1.06316	2.04344	0.02227493	0.9543916
8170	-10952.77	-9102.797	-1849.977	2.026753	0.001536542	0.001969799	0.02618147	0.01938005	9	528.9716	0.296447	0.657829	1.07064	1.97508	0.02815127	0.9300281
8180	-10968.73	-9111.28	-1857.455	1.839355	0.001547882	0.003766735	0.02757257	0.01780411	8	537.5517	0.273314	0.636766	1.0654	2.02452	0.0313393	0.8798079
8190	-10969.62	-9109.474	-1860.143	1.860674	0.001426227	0.003720394	0.02685327	0.01862656	7	528.7373	0.276056	0.63933	1.06608	2.01854	0.03057367	0.8783138
8200	-10964.62	-9104.422	-1860.197	1.509097	0.001442918	0.007872438	0.02395624	0.01644923	8	537.3331	0.226724	0.590064	1.05095	2.13226	0.03182868	0.7526621
8210	-10954.19	-9089.67	-1864.523	1.987791	0.001495099	0.0005054822	0.02873408	0.01548476	8	529.3499	0.291813	0.653709	1.06968	1.9848	0.02923956	0.9827124
8220	-10965.34	-9105.306	-1860.039	1.637595	0.001537983	0.001900001	0.02449158	0.01562315	8	529.8841	0.245817	0.609965	1.05757	2.08664	0.02639158	0.9280073
8230	-10966.07	-9110.615	-1855.457	1.909541	0.001467411	0.001540701	0.02724166	0.01904396	10	521.508	0.282232	0.645036	1.06755	2.00518	0.02878236	0.9464706
8240	-10956.02	-9092.726	-1863.29	2.26976	0.001471638	0.002156046	0.02751553	0.01661204	8	539.0521	0.323481	0.680942	1.07548	1.9201	0.02967157	0.9273363
8250	-10959.63	-9097.957	-1861.677	1.798588	0.001400823	0.00074266	0.02722481	0.01878002	9	538.5414	0.267986	0.631731	1.06402	2.03626	0.02796747	0.9734456
8260	-10959.91	-9096.782	-1863.124	1.852906	0.001602546	0.001243375	0.0279296	0.01875181	8	537.9957	0.27506	0.638401	1.06583	2.02071	0.02917298	0.9573792
8270	-10969.1	-9098.794	-1870.31	1.729542	0.001536273	0.003224973	0.02846083	0.01686795	7	535.1024	0.258705	0.622783	1.06147	2.05704	0.0316858	0.8982202
8280	-10976.86	-9107.291	-1869.572	2.168891	0.001567017	0.0007866199	0.02804428	0.01894066	7	533.3236	0.312635	0.67185	1.07369	1.94182	0.0288309	0.9727161
8290	-10952.86	-9100.206	-1852.658	1.964529	0.001593928	0.0006699164	0.02668363	0.01765236	11	538.4126	0.289003	0.651188	1.06908	1.99073	0.02735355	0.975509
8300	-10965.81	-9103.317	-1862.497	1.974424	0.001465542	0.001100452	0.02477601	0.01970598	8	537.0862	0.290202	0.652266	1.06934	1.9882	0.02587646	0.9574729
8310	-10963.19	-9104.645	-1858.542	1.898214	0.001538898	0.001910163	0.02557119	0.01970327	9	535.8655	0.280814	0.643734	1.06722	2.00823	0.02748136	0.9304924
8320	-10963.61	-9115.232	-1848.376	1.738569	0.00145709	0.0004836006	0.0259627	0.01713556	11	528.094	0.259937	0.623984	1.06182	2.05425	0.0264463	0.9817139
8330	-10966.65	-9109.395	-1857.254	1.373236	0.001586601	0.001531393	0.02559194	0.02099713	10	538.6731	0.205059	0.566	1.04202	2.18692	0.02712334	0.9435397
8340	-10958.2	-9094.358	-1863.846	2.117512	0.001537593	0.002119754	0.02192877	0.01702931	11	536.0597	0.30691	0.666955	1.07267	1.95347	0.02404852	0.9118551
8350	-10948.86	-9086.819	-1862.038	1.678682	0.001351372	-0.001385543	0.03112013	0.01785418	10	536.5815	0.251653	0.615827	1.05939	2.07313	0.02973458	1.046597
8360	-10950.7	-9077.335	-1873.366	1.755006	0.001409101	0.001647237	0.02942079	0.01517223	8	538.2299	0.262167	0.626147	1.06245	2.04924	0.03106803	0.9469797
8370	-10954.58	-9085.845	-1868.734	1.984402	0.001336915	-2.580575e-05	0.02696955	0.01730172	8	539.6877	0.291406	0.653345	1.06959	1.98566	0.02694374	1.000958
8380	-10955.79	-9088.377	-1867.417	1.592501	0.001444663	0.0005259348	0.02495549	0.01570226	9	534.8742	0.239265	0.603262	1.05542	2.10205	0.02548142	0.9793601
8390	-10960.53	-9093.589	-1866.944	2.12694	0.001491313	0.002580296	0.0231891	0.014673	8	536.7188	0.307971	0.667867	1.07286	1.9513	0.02576939	0.8998697
8400	-10965.33	-9085.787	-1879.548	2.421408	0.001463409	0.001659602	0.02592168	0.01811858	7	538.8636	0.338877	0.693454	1.07768	1.88999	0.02758128	0.9398287
8410	-10969.47	-9082.625	-1886.841	1.74773	0.001471153	0.003537838	0.0297027	0.01679023	6	537.8381	0.261182	0.625194	1.06217	2.05145	0.03324054	0.8935686
8420	-10953	-9083.124	-1869.878	1.878722	0.001444431	0.001138543	0.03037253	0.01486927	9	530.7149	0.278355	0.641465	1.06664	2.01354	0.03151108	0.9638685
8430	-10958.13	-9089.615	-1868.512	1.825781	0.00144619	8.473352e-05	0.02461603	0.01773385	9	525.323	0.271552	0.635109	1.06495	2.02839	0.02470077	0.9965696
8440	-10961.52	-9088.619	-1872.906	1.695681	0.001498674	0.004840009	0.02277495	0.01854619	9	533.0566	0.254031	0.618188	1.06011	2.06767	0.02761496	0.8247324
8450	-10960.44	-9091.288	-1869.151	1.892309	0.001437923	0.001674269	0.02698811	0.01500597	9	530.7586	0.280072	0.643051	1.06705	2.00983	0.02866238	0.9415865
8460	-10973	-9092.484	-1880.517	2.22551	0.001372831	0.003890299	0.02636279	0.01779851	6	536.153	0.318785	0.677034	1.07473	1.92945	0.03025309	0.8714082
8470	-10970.69	-9086.142	-1884.545	1.845694	0.001468629	0.00174813	0.03000358	0.01533193	7	538.6167	0.274132	0.637533	1.0656	2.02273	0.03175171	0.9449437
8480	-10975.42	-9083.429	-1891.989	1.715673	0.001232234	-0.002087723	0.02400038	0.0127638	8	538.6118	0.2568	0.620918	1.06092	2.06136	0.02191266	1.095275
8490	-10958.5	-9082.999	-1875.503	1.702169	0.001489483	0.003382403	0.02207685	0.01817489	9	528.2724	0.254933	0.619079	1.06038	2.06561	0.02545925	0.8671445
8500	-10966.17	-9091.387	-1874.786	1.665177	0.001524804	0.004123255	0.02786119	0.01864696	10	538.2383	0.249748	0.613925	1.05881	2.07752	0.03198444	0.8710856
8510	-10964.45	-9108.061	-1856.391	1.728925	0.001451334	8.833803e-05	0.02556149	0.01539841	12	528.1573	0.258621	0.6227	1.06145	2.05723	0.02564982	0.996556
8520	-10954.47	-9098.766	-1855.703	1.752134	0.001470307	0.001843034	0.03026527	0.01727032	12	537.5099	0.261778	0.625771	1.06234	2.05011	0.03210831	0.9425995
8530	-10958.03	-9088.965	-1869.066	1.636938	0.001500804	0.0009133898	0.02667258	0.0158086	10	538.4595	0.245723	0.609869	1.05754	2.08686	0.02758597	0.9668893
8540	-10977.31	-9110.332	-1866.981	2.234279	0.001502168	0.0008782453	0.02988951	0.01309763	10	535.7234	0.319724	0.677819	1.07488	1.92758	0.03076776	0.9714557
8550	-10976.08	-9097.795	-1878.28	1.984437	0.001386335	0.0002350597	0.02922405	0.01613831	8	536.7024	0.29141	0.653348	1.0696	1.98565	0.02945911	0.9920208
8560	-10981.87	-9099.34	-1882.533	1.818475	0.001434736	0.004695288	0.0256909	0.01478892	8	535.6577	0.270599	0.634209	1.0647	2.03049	0.03038619	0.8454795
8570	-10975.39	-9097.249	-1878.141	1.846913	0.001323827	0.002187283	0.02492454	0.01671399	8	538.7621	0.274289	0.63768	1.06564	2.02239	0.02711182	0.9193237
8580	-10976.16	-9093.196	-1882.963	1.834137	0.001432114	0.001763402	0.03065147	0.0153841	7	534.7932	0.272638	0.636132	1.06523	2.026	0.03241487	0.945599
8590	-10981.99	-9097.051	-1884.936	2.041491	0.001466102	0.001155376	0.03031421	0.01628776	7	538.9279	0.298178	0.659354	1.07099	1.97147	0.03146959	0.963286
8600	-10980.51	-9088.904	-1891.605	1.90572	0.001441621	0.002216264	0.02344542	0.01884107	6	537.9702	0.281755	0.644598	1.06744	2.00621	0.02566168	0.9136353
8610	-10974.03	-9088.905	-1885.121	1.851071	0.001475302	0.001419961	0.02855536	0.01498398	7	538.0892	0.274825	0.638181	1.06577	2.02122	0.02997532	0.952629
8620	-10978.64	-9097.151	-1881.487	1.81905	0.001460961	0.002292852	0.02654844	0.01782349	10	538.8002	0.270674	0.634281	1.06472	2.03032	0.02884129	0.9205011
8630	-10965.01	-9082.96	-1882.047	2.240991	0.00136408	0.002890495	0.02773628	0.01441681	10	538.6067	0.320439	0.678415	1.075	1.92615	0.03062677	0.905622
8640	-10968.57	-9085.73	-1882.841	1.958184	0.001486645	0.001620633	0.02580453	0.01665682	8	535.6329	0.288231	0.650492	1.06891	1.99237	0.02742516	0.9409071
8650	-10977.91	-9098.994	-1878.918	1.762963	0.001364239	0.001679612	0.02805952	0.01556799	8	532.5595	0.263239	0.627183	1.06275	2.04683	0.02973913	0.9435218
8660	-10974.68	-9090.161	-1884.515	1.686681	0.00133782	0.001874492	0.02169048	0.01486408	7	532.5395	0.252774	0.616943	1.05973	2.07055	0.02356497	0.9204543
8670	-10987.96	-9094.383	-1893.573	2.100817	0.001437054	0.002688978	0.02765255	0.01611008	7	539.89	0.305019	0.665323	1.07232	1.95734	0.03034153	0.9113763
8680	-10973.87	-9082.826	-1891.042	1.939666	0.001422922	0.002450505	0.0238026	0.01765679	7	533.539	0.285965	0.648441	1.0684	1.99719	0.02625311	0.9066585
8690	-10966.35	-9077.755	-1888.597	2.093399	0.001355147	0.00178474	0.02556358	0.01665025	7	536.7341	0.304175	0.664592	1.07216	1.95907	0.02734832	0.9347404
8700	-10969.12	-9072.583	-1896.539	1.987434	0.001421623	-0.0008237762	0.0244673	0.01634388	5	535.027	0.29177	0.653671	1.06967	1.98489	0.02364353	1.034842
8710	-10970.88	-9072.793	-1898.09	1.850202	0.001371882	0.001081474	0.02950391	0.01636932	6	539.5362	0.274713	0.638077	1.06575	2.02146	0.03058538	0.9646408
8720	-10970.35	-9076.563	-1893.783	2.177121	0.001485225	0.001916791	0.02687939	0.0163746	8	539.5362	0.313539	0.672617	1.07385	1.93999	0.02879618	0.9334359
8730	-10966.36	-9071.49	-1894.868	2.06623	0.001493797	-0.0007169419	0.03248945	0.01414548	7	533.0733	0.301055	0.661877	1.07156	1.96551	0.03177251	1.022565
8740	-10963.41	-9072.371	-1891.041	1.86812	0.001409748	0.0009869163	0.02677125	0.01638265	7	536.1601	0.277007	0.640215	1.06631	2.01647	0.02775817	0.9644459
8750	-10981.52	-9079.651	-1901.87	1.548581	0.001315315	0.0006986845	0.0234277	0.01648386	6	534.849	0.232731	0.596448	1.05315	2.11767	0.02412639	0.9710407
8760	-10975.47	-9085.928	-1889.547	1.9157	0.001339539	0.005430562	0.02877957	0.01535485	7	530.2642	0.283	0.645739	1.06773	2.00353	0.03421013	0.8412587
8770	-10977.57	-9088.605	-1888.965	1.721867	0.001414599	0.002051367	0.02380148	0.01531117	7	533.4912	0.257653	0.621754	1.06117	2.05942	0.02585284	0.9206522
8780	-10963.29	-9087.654	-1875.639	1.785046	0.001444892	0.00209682	0.02916499	0.01433445	8	532.5766	0.266192	0.630019	1.06355	2.04024	0.03126181	0.9329271
8790	-10969.34	-9085.933	-1883.403	1.612363	0.001494111	0.003041032	0.02685016	0.01707217	8	539.5055	0.24217	0.60625	1.05639	2.09519	0.02989119	0.8982633
8800	-10973.02	-9081.646	-1891.377	1.932397	0.001476566	0.001003049	0.02882942	0.01623153	7	538.947	0.285069	0.647627	1.0682	1.9991	0.02983247	0.9663773
8810	-10974.88	-9099.414	-1875.461	1.681454	0.001469614	0.002033181	0.02706191	0.01655878	9	531.787	0.252042	0.616215	1.05951	2.07223	0.02909509	0.9301194
8820	-10958.88	-9086.215	-1872.666	1.699776	0.001377823	0.003672915	0.02731849	0.01642468	10	534.2514	0.2546	0.618751	1.06028	2.06637	0.03099141	0.881486
8830	-10955.49	-9079.73	-1875.758	1.691396	0.001259824	-0.001083972	0.03087527	0.01456907	8	533.4113	0.253433	0.617596	1.05993	2.06904	0.0297913	1.036386
8840	-10959.4	-9082.985	-1876.416	1.974895	0.001371191	0.002182796	0.02516058	0.01605925	8	539.8844	0.290259	0.652317	1.06935	1.98807	0.02734337	0.9201709
8850	-10963.87	-9089.127	-1874.746	1.692367	0.001370137	0.001938125	0.02332435	0.020344	9	536.6355	0.253569	0.617731	1.05997	2.06873	0.02526247	0.9232805
8860	-10969.59	-9095.132	-1874.457	1.99421	0.00149068	-0.0002654086	0.02855583	0.0159792	9	537.2573	0.292583	0.654397	1.06984	1.98318	0.02829042	1.009382
8870	-10956.94	-9099.584	-1857.355	1.776986	0.0015282	0.004560937	0.02403164	0.01729955	10	537.6756	0.265118	0.62899	1.06326	2.04263	0.02859258	0.8404853
8880	-10960.43	-9101.806	-1858.626	2.462175	0.001514932	0.001225861	0.02486481	0.01683711	9	533.0912	0.342841	0.696605	1.07819	1.88237	0.02609067	0.9530153
8890	-10965.22	-9099.372	-1865.851	1.950756	0.001645119	0.00304437	0.0276296	0.01611697	8	539.477	0.287325	0.649673	1.06871	1.9943	0.03067397	0.9007507
8900	-10963.72	-9097.179	-1866.543	2.27144	0.001445423	0.001838991	0.032741	0.01450768	8	534.3618	0.323658	0.681087	1.0755	1.91975	0.03457999	0.9468192
8910	-10962.72	-9099.556	-1863.169	2.349493	0.00158287	0.0003581398	0.03170671	0.01738422	7	525.7561	0.331706	0.687682	1.0767	1.90391	0.03206485	0.9888308
8920	-10948.54	-9092.001	-1856.537	1.895723	0.001591439	0.003093131	0.0299992	0.01906149	9	517.8384	0.280501	0.643446	1.06715	2.00891	0.03309233	0.9065303
8930	-10951.24	-9099.018	-1852.22	1.898571	0.001593101	0.002449912	0.03012993	0.01874818	10	524.4323	0.280859	0.643776	1.06723	2.00813	0.03257984	0.9248028
8940	-10956.81	-9102.926	-1853.888	2.255159	0.001622259	0.001266741	0.0258856	0.01840413	9	533.6869	0.321942	0.679666	1.07524	1.92316	0.02715234	0.9533469
8950	-10977.31	-9124.819	-1852.494	1.975052	0.00156542	0.0007318077	0.02503969	0.02034572	10	523.5873	0.290278	0.652334	1.06935	1.98803	0.0257715	0.971604
8960	-10973.92	-9113.206	-1860.717	2.093569	0.001633991	0.006748904	0.02785821	0.01696985	8	538.4884	0.304194	0.664609	1.07216	1.95903	0.03460711	0.8049851
8970	-10976.68	-9105.011	-1871.667	1.798279	0.00153948	0.0008279926	0.02713692	0.01778803	7	532.3661	0.267946	0.631692	1.06401	2.03635	0.02796491	0.9703917
8980	-10977.45	-9107.266	-1870.185	1.769061	0.001464139	0.003601215	0.02978775	0.01685214	7	533.4825	0.264058	0.627971	1.06297	2.045	0.03338896	0.8921435
8990	-10977.23	-9095.754	-1881.472	2.000565	0.001469606	0.002802526	0.02559539	0.01936552	6	534.2666	0.293342	0.655074	1.07	1.98158	0.02839792	0.9013123
9000	-10974.8	-9096.817	-1877.98	1.937795	0.001567072	0.0009306084	0.02399308	0.01663698	5	523.9265	0.285734	0.648232	1.06835	1.99768	0.02492368	0.9626617
9010	-10976.28	-9103.003	-1873.282	2.040724	0.001524993	0.003931986	0.02420844	0.01758524	7	528.0611	0.298088	0.659275	1.07098	1.97166	0.02814043	0.8602727
9020	-10967.18	-9109.828	-1857.349	2.066946	0.001626409	0.001989266	0.02537756	0.01667202	9	533.2447	0.301137	0.661949	1.07158	1.96534	0.02736683	0.927311
9030	-10973.66	-9105.6	-1868.06	2.022106	0.001512233	0.003952467	0.03312464	0.01417443	9	527.6816	0.295899	0.657344	1.07053	1.97622	0.03707711	0.8933987
9040	-10970.44	-9104.245	-1866.197	2.481939	0.001483149	0.001555864	0.03030127	0.01446001	10	534.6549	0.344738	0.698103	1.07842	1.87874	0.03185713	0.9511612
9050	-10956.66	-9082.941	-1873.719	2.14651	0.001452423	-9.868957e-05	0.02701554	0.01585649	10	538.483	0.310158	0.669741	1.07326	1.94684	0.02691685	1.003666
9060	-10965.02	-9097.876	-1867.145	2.040272	0.001638686	-0.001034649	0.02961478	0.0183012	10	529.4775	0.298035	0.659229	1.07097	1.97177	0.02858013	1.036202
9070	-10962.29	-9086.924	-1875.363	1.832831	0.00158174	0.002941948	0.02323409	0.01706805	9	533.2835	0.272469	0.635972	1.06518	2.02638	0.02617604	0.8876091
9080	-10956.36	-9093.532	-1862.826	1.832338	0.001458297	0.0001238292	0.02787025	0.01564057	11	538.1863	0.272405	0.635912	1.06517	2.02652	0.02799408	0.9955766
9090	-10978.44	-9119.307	-1859.135	1.72215	0.001605735	-0.0002506788	0.02464409	0.01713944	11	525.5032	0.257692	0.621792	1.06118	2.05933	0.02439341	1.010276
9100	-10992.23	-9117.187	-1875.039	1.675738	0.001532587	0.00422873	0.02796581	0.01491506	8	538.8647	0.251239	0.615414	1.05927	2.07408	0.03219454	0.8686507
9110	-10978.53	-9095.266	-1883.264	1.455453	0.001434686	0.001362459	0.02970997	0.01748371	7	538.6512	0.218358	0.58097	1.04769	2.15298	0.03107243	0.9561522
9120	-10979.06	-9108.58	-1870.481	1.915153	0.001424524	0.0008972291	0.02430483	0.01849294	10	535.2957	0.282932	0.645677	1.06771	2.00368	0.02520206	0.9643986
9130	-10979.89	-9094.765	-1885.124	1.641343	0.001388847	0.001963778	0.02065444	0.0161225	9	539.1164	0.246354	0.610509	1.05775	2.08539	0.02261821	0.9131771
9140	-10992.15	-9110.936	-1881.211	1.69599	0.001319422	0.004877875	0.02173273	0.0169881	10	536.2829	0.254074	0.618231	1.06012	2.06757	0.02661061	0.8166944
9150	-10971.52	-9096.681	-1874.843	2.082767	0.001531008	0.00176398	0.0253152	0.01655872	8	539.7132	0.302958	0.663536	1.07193	1.96158	0.02707918	0.9348584
9160	-10963	-9092.176	-1870.825	2.01432	0.001416843	-0.001405805	0.03267582	0.01725144	9	537.9682	0.294978	0.656528	1.07034	1.97815	0.03127001	1.044957
9170	-10983.11	-9111.677	-1871.434	1.747415	0.001492375	0.0004503023	0.02769136	0.0178667	9	523.5464	0.261139	0.625152	1.06216	2.05155	0.02814166	0.9839987
9180	-10977.31	-9100.625	-1876.682	1.691657	0.001548179	0.004164961	0.02626911	0.01463085	8	531.1025	0.25347	0.617633	1.05994	2.06896	0.03043407	0.8631481
9190	-10992.01	-9103.786	-1888.223	1.781558	0.001416655	0.004962283	0.02290446	0.01994664	7	539.9989	0.265728	0.629575	1.06342	2.04128	0.02786675	0.8219281
9200	-10983.28	-9106.557	-1876.725	2.378985	0.00147612	0.0007794417	0.03019366	0.01463128	8	539.4292	0.334675	0.690083	1.07711	1.89813	0.0309731	0.9748349
9210	-10979.1	-9116.592	-1862.507	1.956275	0.001562203	0.0008315277	0.0289213	0.01515327	10	524.1875	0.287999	0.650282	1.06886	1.99286	0.02975282	0.9720521
9220	-10965.04	-9098.41	-1866.627	1.766183	0.001403571	0.005279558	0.02464001	0.01587566	10	532.4616	0.263672	0.6276	1.06286	2.04586	0.02991956	0.8235416
9230	-10977.83	-9097.843	-1879.991	1.773534	0.001455918	0.001444161	0.02274116	0.01753624	7	535.0287	0.264657	0.628547	1.06313	2.04366	0.02418533	0.9402877
9240	-10997.56	-9124.872	-1872.691	1.549353	0.001338438	0.001570232	0.02707082	0.0178526	7	539.6996	0.232847	0.59657	1.05319	2.11739	0.02864105	0.9451755
9250	-10982.18	-9116.678	-1865.504	1.875037	0.001482953	0.002763091	0.02870178	0.01968834	7	527.4814	0.277887	0.641032	1.06652	2.01456	0.03146487	0.9121849
9260	-10960.65	-9099.959	-1860.686	1.698189	0.001534208	0.0004226793	0.02815049	0.01848393	8	528.9871	0.25438	0.618533	1.06021	2.06687	0.02857317	0.9852071
9270	-10953.25	-9097.257	-1855.99	1.461471	0.001552253	0.005666375	0.02357737	0.0155096	10	516.7209	0.219309	0.582015	1.04808	2.1506	0.02924374	0.8062363
9280	-10956.36	-9098.693	-1857.662	1.803912	0.001536136	0.005726333	0.02703059	0.01760932	10	536.5923	0.268688	0.632399	1.06421	2.0347	0.03275693	0.8251871
9290	-10961.33	-9101.691	-1859.639	1.6427	0.001609658	0.00276064	0.02765755	0.01643412	8	528.0186	0.246549	0.610705	1.05781	2.08494	0.03041819	0.9092438
